id|date|time|timezone|user_id|username|tweet|replies|retweets|likes|location|hashtags|link
951851402430627840|2018-01-12|16:20:33|GTB Standard Time|22461232|mjia|<Emoji: Weary face> #hype #blockchain #ai Which is a bigger fear: being left behind or chasing trends?!?! pic.twitter.com/TsK5O64wcI|0|6|19||['#hype', '#blockchain', '#ai']|https://twitter.com/mjia/status/951851402430627840/
951835179634581504|2018-01-12|15:16:05|GTB Standard Time|897800167319121921|heavyycoin|"@Bitcoin @BTCNewsUpdates but the alleged analysis of the blockchain could be used the same on the bcc network, so what's the point. Or is it that you are trying to manipulate the narrative so that there is ""malicious intent from bitcoin core devlopers"" while shilling zcash lmao <Emoji: Tired face><Emoji: Confused face>"|1|0|0||[]|https://twitter.com/heavyycoin/status/951835179634581504/
951724274666082305|2018-01-11|07:55:23|GTB Standard Time|945036843548110849|Mehdiano77|@blockchain Im sorry <Emoji: Neutral face>, but your services is very bad , the time is changing . I will never used more , moving to other Exchange. You can sleep again|2|0|2||[]|https://twitter.com/Mehdiano77/status/951724274666082305/
951685038109745152|2018-01-11|05:19:29|GTB Standard Time|5576742|laktek|OMFG! Just wasted half a day visiting banks trying to set up business accounts. Unmotivated, uninformed employees, flaky & ancient systems, superfluous fees everywhere <Emoji: Face with open mouth and cold sweat>I really want to see blockchain, smart contracts, and @civickey to take this dinosaur out of existence.|6|1|8||[]|https://twitter.com/laktek/status/951685038109745152/
951608616880099329|2018-01-11|00:15:48|GTB Standard Time|595704980|JurriaanTap|@Oriental__Beat Lol.Vooral ook het vastleggen in een 'eeuwig geheugen' als online blockchain..... Raar hoor. Zodat je kleinkinderen je voorkeuren in bed nog kunnen nazoeken? <Emoji: Confused face><Emoji: Expressionless face>|1|0|1||[]|https://twitter.com/JurriaanTap/status/951608616880099329/
951577354945511425|2018-01-11|22:11:35|GTB Standard Time|350437971|emmanuelojes|Fammmmm, one of my colleagues just resigned abruptly, turns out he made over a million dollars from 50k thru Blockchain (the Bitcoin tech) <Emoji: Loudly crying face>|3|0|2||[]|https://twitter.com/emmanuelojes/status/951577354945511425/
951572189698052096|2018-01-11|21:51:04|GTB Standard Time|582149453|perez|"<Emoji: Face screaming in fear>No logré cachar para qué usan blockchain, pero no se puede negar que el nombre ""blockchain solar"" tiene su caché <Emoji: Smiling face with open mouth and tightly-closed eyes>  https://twitter.com/edusotos/status/950928578413322240 …"|1|0|6||[]|https://twitter.com/perez/status/951572189698052096/
951567135385403392|2018-01-11|21:30:58|GTB Standard Time|942150872892448768|itsbitcoinbitch|Life's so hard when your friends, like, don't want to talk about #Crypto and stuff. <Emoji: Unamused face>#cryptotrading #cryptotwitter #bitcoins #exchange #blockchain #bitcoin #cryptoisbae|3|2|8||['#Crypto', '#cryptotrading', '#cryptotwitter', '#bitcoins', '#exchange', '#blockchain', '#bitcoin', '#cryptoisbae']|https://twitter.com/itsbitcoinbitch/status/951567135385403392/
951534971977543680|2018-01-11|19:23:10|GTB Standard Time|19724157|MykeSmith|@krosscoin_team Shakeup over at blockchain mecca Krosscoin. #JacobWohl –> fired from the website. Why remove a million dollar hedge fund SIM trader from the page? Very sad @Krosscoin_Team <Emoji: Crying face>@LAPropTrading @Guruleaks1$BTC $BTC_F $LTC $ETH $DASH $SPX $SPY $GOOG $INTC $AMD $IBM $MSFT $NVDA pic.twitter.com/2rbuCS5iRH|3|0|4||['#JacobWohl']|https://twitter.com/MykeSmith/status/951534971977543680/
951507452243083264|2018-01-11|17:33:49|GTB Standard Time|15525553|LauraSterritt|If some guy tries to get you to agree to a BLOCKCHAIN <Emoji: Face with rolling eyes><Emoji: Face with rolling eyes><Emoji: Face with rolling eyes> “legally binding” contract that doesn’t allow you to change your mind about any aspect of it including CONDOM USAGE, leave.|1|0|2||[]|https://twitter.com/LauraSterritt/status/951507452243083264/
951502728819191809|2018-01-11|17:15:03|GTB Standard Time|15191205|mxavier|"A man arrives at a bustling farmer's market.He slowly meanders through the stalls with a contemplative expression on his face.He stops abruptly, transfixed by a jar of blackberry preserves.He beckons the vendor to him, smirks and whispers to her""<Emoji: Smirking face> Consider the blockchain..."""|0|2|7||[]|https://twitter.com/mxavier/status/951502728819191809/
951500293124055040|2018-01-11|17:05:22|GTB Standard Time|3548208436|VoulgariNL|No. No. No. Noooooooo. My love is over, Kraken. <Emoji: Sleepy face>@krakenfx #fail #crypto #CryptoNews #cryptocurrency #krakenfx #blockfolio #Delta #btc #xrp #altcoin #blockchain  pic.twitter.com/rFLfbafmLe|1|1|4||['#fail', '#crypto', '#CryptoNews', '#cryptocurrency', '#krakenfx', '#blockfolio', '#Delta', '#btc', '#xrp', '#altcoin', '#blockchain']|https://twitter.com/VoulgariNL/status/951500293124055040/
951496178931298310|2018-01-11|16:49:01|GTB Standard Time|1685267029|thatBano|My talk on #blockchain #scalability has now 91k+ views <Emoji: Face with open mouth> Here it is (again <Emoji: Smiling face>) :  http://bit.ly/2Ft98XI  @computer_phile|0|4|12||['#blockchain', '#scalability']|https://twitter.com/thatBano/status/951496178931298310/
951480174171906050|2018-01-11|15:45:25|GTB Standard Time|920136070225854465|OTCWealthMgmt|$CDIF $18M in Revenue, $2.8M in Assets, EBITDA $3.1M and NO DEBT <Emoji: Face with open mouth> and merger news coming soon #Bitcoin #blockchaintechnology #cryptocurency #btc #Crypto #ICO #ethereum #ETH #ICOs #blockchain #BCC #exchange #doge #BitcoinMining pic.twitter.com/AVj4VqKHEU|3|8|8||['#Bitcoin', '#blockchaintechnology', '#cryptocurency', '#btc', '#Crypto', '#ICO', '#ethereum', '#ETH', '#ICOs', '#blockchain', '#BCC', '#exchange', '#doge', '#BitcoinMining']|https://twitter.com/OTCWealthMgmt/status/951480174171906050/
953030613757517824|2018-01-15|22:26:19|GTB Standard Time|1133920418|tonimoral23|Una blockchain entre bancos es una base de datos compartida. Nada nuevo en el horizonte. Lo mismo para aquellos que nos venden q están creando sus “blockchains privadas” <Emoji: Unamused face> Siguen necesitando confianza entre los participantes. Cosa q soluciona Bitcoin con su incentivo monetario|1|0|2||[]|https://twitter.com/tonimoral23/status/953030613757517824/
952990092762800128|2018-01-15|19:45:18|GTB Standard Time|745521464|qiibee|Sometimes it’s tough to recover from the holiday season, financially speaking. <Emoji: Face with raised eyebrow> But we’ve got some ideas to help you get started making the most of your loyalty points this winter. <Emoji: Smiling face with sunglasses>#qiibee #QBX #loyalty #cryptoloyalty #blockchain #reward #technology https://blog.qiibee.com/new-year-new-you-right-d293dd8d54f5 …|0|3|7||['#qiibee', '#QBX', '#loyalty', '#cryptoloyalty', '#blockchain', '#reward', '#technology']|https://twitter.com/qiibee/status/952990092762800128/
952949629200621569|2018-01-15|17:04:31|GTB Standard Time|943745270|cryptoxmox|Whats up? @BittrexExchange <Emoji: Face with raised eyebrow>#neowalletdisabledonbittrex@NEO_Blockchain $eth $BTC $NEO $ADA $XLM $XMR $ETC $LSK $TRX $trig $BTG $neo $gas $ICX $XVG $mod #cryptocurrency #криптовалюта #Criptomonedas #exchange #Bittrex #BittrexSupport #BittrexTrouble #Wallet #NEO #disabled pic.twitter.com/nSbWKVqdu9|3|6|4||['#neowalletdisabledonbittrex', '#cryptocurrency', '#криптовалюта', '#Criptomonedas', '#exchange', '#Bittrex', '#BittrexSupport', '#BittrexTrouble', '#Wallet', '#NEO', '#disabled']|https://twitter.com/cryptoxmox/status/952949629200621569/
952941547183656960|2018-01-15|16:32:24|GTB Standard Time|621107793|VEN7NET|Only 11 days left until the end of ICO #DEScrow!<Emoji: Face with open mouth><Emoji: Alarm clock>If you have not joined yet, then act now!<Emoji: Grinning face><Emoji: Money bag><Emoji: Thumbs up sign>More info: @Descrow3Join now:  https://descrow.com #Ethereum #ICO #blockchain #bitcoin #cryptocurrency #eth #LTC #BTC pic.twitter.com/LgENikgj16|2|0|1||['#DEScrow', '#Ethereum', '#ICO', '#blockchain', '#bitcoin', '#cryptocurrency', '#eth', '#LTC', '#BTC']|https://twitter.com/VEN7NET/status/952941547183656960/
952911332717793280|2018-01-15|14:32:20|GTB Standard Time|927772093118283776|Blockchain_rekt|I did my TA before @officialmcafee called $XLM coin of the week... I hope he did not completely messed my charts otherwise I need to rework that... <Emoji: Confused face>meh... https://twitter.com/Blockchain_rekt/status/952887618508869632 …|1|1|2||[]|https://twitter.com/Blockchain_rekt/status/952911332717793280/
952863268611284997|2018-01-15|11:21:21|GTB Standard Time|498797051|Fawakatube|@Twitter Plzz Ban @VensDive <Emoji: Face with symbols over mouth><Emoji: Face with symbols over mouth><Emoji: Face with symbols over mouth> #crypto #Ethereum #blockchain #ripple #litecoin #binance #dogecoin #digibyte #btc #gulden #bitcoin #reddcoin #coinbase #cryptocurrency #future #artbyte #believe #reddcoin #RDD #verge #achieve #dreams #goals #hold #balance #2018 #believe #achieve pic.twitter.com/rYXQziXjNb|3|0|0||['#crypto', '#Ethereum', '#blockchain', '#ripple', '#litecoin', '#binance', '#dogecoin', '#digibyte', '#btc', '#gulden', '#bitcoin', '#reddcoin', '#coinbase', '#cryptocurrency', '#future', '#artbyte', '#believe', '#reddcoin', '#RDD', '#verge', '#achieve', '#dreams', '#goals', '#hold', '#balance', '#2018', '#believe', '#achieve']|https://twitter.com/Fawakatube/status/952863268611284997/
952772718155321346|2018-01-14|05:21:32|GTB Standard Time|908116379353595905|tokentalks|What's occuring in#Cryptocurrency is earth shattering! #historyb4 r<Emoji: Drooling face>1000s of new accnts r bing opned evry hr & Exs r still ovrwhelmd. Binance added 240,000 accnts in 1 hr last Wed<Emoji: High voltage sign><Emoji: Volcano>There is no<Emoji: Octagonal sign>#crypto revolution!#bitcoin #Blockchain  https://forex.eu.com/amp/binance-added-240000-accounts-in-only-1-hour … via @forexeucom|2|1|0||['#Cryptocurrency', '#historyb4', '#crypto', '#bitcoin', '#Blockchain']|https://twitter.com/tokentalks/status/952772718155321346/
952754678755876864|2018-01-14|04:09:51|GTB Standard Time|551709206|dotmops|seeing companies create tokens just for the fuck of liquidation and greed is beyond triggering, no contribution to the evolution of blockchain, millionth shitcoin being forced down people's throats where a normal DB API would do just fine, DECENTRALIZE EVERYTHING HERP DERP <Emoji: Pouting face><Emoji: Pouting face><Emoji: Pouting face>|2|0|8||[]|https://twitter.com/dotmops/status/952754678755876864/
952610784529534976|2018-01-14|18:38:04|GTB Standard Time|918599689225859072|ManCyripto|@justinsuntron wake up!!! You need to work bro! Fucking coin is decreasing<Emoji: Unamused face><Emoji: Unamused face><Emoji: Unamused face><Emoji: Unamused face>#trx #VERGE #blockchain #cryptocurrency #binance #Tron #Ripple #Dash $BTC $TRX $XVG $ETH $XRP|2|0|1||['#trx', '#VERGE', '#blockchain', '#cryptocurrency', '#binance', '#Tron', '#Ripple', '#Dash']|https://twitter.com/ManCyripto/status/952610784529534976/
952604905289797632|2018-01-14|18:14:42|GTB Standard Time|939873348791697408|_cryptoevents_|When everyone entered the #alts dearly, and you waited for a sale and bought up all the #altcoins on a deep dip<Emoji: Smirking face>#bittrex #binance #trading #signal #trading #pump #profits #targets #airdrop #TRON #ICO #cryptocurrency #Ripple #blockchain #TRX #fintech #bitcoin #cryptoexchange pic.twitter.com/tzwQLNeEgQ|5|2|4||['#alts', '#altcoins', '#bittrex', '#binance', '#trading', '#signal', '#trading', '#pump', '#profits', '#targets', '#airdrop', '#TRON', '#ICO', '#cryptocurrency', '#Ripple', '#blockchain', '#TRX', '#fintech', '#bitcoin', '#cryptoexchange']|https://twitter.com/_cryptoevents_/status/952604905289797632/
952600641578438656|2018-01-14|17:57:46|GTB Standard Time|19545210|Treacle_A|@realDonaldTrump Have you ever run a blockchain on @realdonaldtrump to see just how many of your Followers follow him?Can I just say, I am just so disappointed in you all <Emoji: Expressionless face>|1|0|1||[]|https://twitter.com/Treacle_A/status/952600641578438656/
952579285906280454|2018-01-14|16:32:54|GTB Standard Time|133259087|DisparatePost|Phase 1 - Double Entry Book Keeping (Humans doing/humans seeing). Phase 2 - Computerised Accounts (Humans handling/humans understanding). Phase 3 - Blockchain (Computers doing/humans scratching their heads - https://youtu.be/rO9tgz5MoFs  - <Emoji: Face with open mouth and cold sweat><Emoji: Face with open mouth and cold sweat><Emoji: Face with open mouth and cold sweat><Emoji: Face with open mouth and cold sweat><Emoji: Up pointing backhand index>|1|0|1||[]|https://twitter.com/DisparatePost/status/952579285906280454/
952547319257485312|2018-01-14|14:25:53|GTB Standard Time|923611174175899648|Radical_lnfidel|Why do I always have to find out about the stupid stuff happening in my country via international media? The Dutch are losing it <Emoji: Unamused face>Safe sex: Dutch blockchain company creates app for giving consent  https://www.rt.com/news/415869-sex-dutch-blockchain-app/ …|1|0|0||[]|https://twitter.com/Radical_lnfidel/status/952547319257485312/
972242499241758720|2018-03-09|22:47:29|GTB Standard Time|2916182693|Laurianna90|When your #cryptocurrency #portfolio is down <Emoji: Face with symbols over mouth><Emoji: Face with symbols over mouth><Emoji: Face with symbols over mouth>30% - you go #party  like a #rockstar #smiles #bitcoin #buythedip #dip #hodl #hodlgang #rekt #cryptonews #blockchain #blockchaintechnology #addictedtosnapchat pic.twitter.com/XxmAef7SQR|0|1|10||['#cryptocurrency', '#portfolio', '#party', '#rockstar', '#smiles', '#bitcoin', '#buythedip', '#dip', '#hodl', '#hodlgang', '#rekt', '#cryptonews', '#blockchain', '#blockchaintechnology', '#addictedtosnapchat']|https://twitter.com/Laurianna90/status/972242499241758720/
972238504783687682|2018-03-09|22:31:37|GTB Standard Time|76782394|blockchain_ash|Can someone please sue Mr Kobayashi for market manipulation and dumping our stolen btc back to us? This could have been auctioned!!Extremely disappointed on Japanese courts for letting buffoon dump btc in open markets. <Emoji: Face vomiting><Emoji: Weary face><Emoji: Weary face> #JapanSucks|3|3|15||['#JapanSucks']|https://twitter.com/blockchain_ash/status/972238504783687682/
972236511826644993|2018-03-09|22:23:42|GTB Standard Time|349276116|alfaruqstories|"Sometimes, I really just be RT'ing and Liking tweets 'cause someone ""smart"" did.Especially when it's blockchain, crypto yada yada yada...Ko ye mi<Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Loudly crying face>"|2|2|2||[]|https://twitter.com/alfaruqstories/status/972236511826644993/
972232185964040193|2018-03-09|22:06:30|GTB Standard Time|20011326|toddgordontrade|Woke our blockchain subscribers at 2 AM with a text to book profits in #bitcoin shorts. Sorry, but $ doesn’t <Emoji: Expressionless face> pic.twitter.com/OfJS8AhHK8|3|9|5||['#bitcoin']|https://twitter.com/toddgordontrade/status/972232185964040193/
972194548914016256|2018-03-09|19:36:57|GTB Standard Time|17541486|drewschiller|A few takeaways from #HIMSS18:1. Seeing separation between #DigitalHealth contenders/pretenders <Emoji: Chart with upwards trend>2. Blockchain/AI being applied to solve real probs <Emoji: Person raising both hands in celebration>3. Market excitement via M&A, not innovation (Flatiron, Express Scripts, etc) <Emoji: Money with wings>4. Not much wow-worthy in trade show hall <Emoji: Neutral face>|2|8|14||['#HIMSS18', '#DigitalHealth']|https://twitter.com/drewschiller/status/972194548914016256/
972189690949459968|2018-03-09|19:17:39|GTB Standard Time|329180819|caarmeenfg|@sempatiko @Sempatika_emr @jmmerlo Los sempatikos hoy nos han abandonado a los #mosmers que hemos venido al #CIBTC <Emoji: Crying face>Siendo de Motril no podía faltar! <Emoji: Face with tears of joy> Aprender un poquito de #blockchain nunca viene mal.|0|4|9||['#mosmers', '#CIBTC', '#blockchain']|https://twitter.com/caarmeenfg/status/972189690949459968/
